Id,SalePrice
1590,124815.3822773071
1591,96440.16751345713
1592,131918.84076774772
1593,130186.06008500769
1594,144851.51055064285
1595,118207.83948529931
1596,232688.24759752257
1597,202660.01442558668
1598,211951.48376638256
1599,194564.03283069306
1600,173243.6986294319
1601,54783.68715507584
1602,128112.64848793857
1603,38205.76942467154
1604,276930.3547349209
1605,228263.38144122553
1606,152644.66957659204
1607,167078.555487755
1608,202586.76233830256
1609,191365.82868068712
1610,150708.97585439123
1611,127997.77126042871
1612,186276.89885677514
1613,165008.4384723301
1614,140072.8225693747
1615,91869.92696015816
1616,71581.41750738863
1617,83612.07704174728
1618,134683.407447709
1619,142651.16413352173
1620,171175.3205616756
1621,130509.42180450214
1622,150468.14014722244
1623,252853.4766299429
1624,198148.5601519663
1625,110101.39219436259
1626,167669.73916582786
1627,191719.85455282964
1628,270035.3947362099
1629,175431.37668420468
1630,366511.9786715084
1631,248319.97337213764
1632,250370.94667553715
1633,163060.719272624
1634,176651.2127447673
1635,171457.3528033099
1636,144667.91397822252
1637,201964.04100086587
1638,180121.31410501734
1639,177455.92243747902
1640,232177.3595670308
1641,182980.5875024749
1642,252946.23597847018
1643,216613.7890054218
1644,229767.5087924325
1645,218674.2691757225
1646,153527.75148056122
1647,148921.23356748885
1648,125864.86597294826
1649,127166.64389096596
1650,105079.3597843172
1651,114584.49079130706
1652,100577.30204595067
1653,97098.58128757006
1654,144323.6193055024
1655,117381.86637414247
1656,141698.76791485702
1657,157368.14961327147
1658,144404.584630457
1659,123209.78098718752
1660,149500.52147065336
1661,433315.50074875844
1662,388085.74759095255
1663,389018.53009642987
1664,530640.2917260341
1665,335549.1270224992
1666,321220.8071081927
1667,377156.3265434287
1668,360863.7468070849
1669,311781.41090954095
1670,356779.9917263354
1671,268579.7143697555
1672,411930.6483598901
1673,289325.9146352373
1674,248708.2059331918
1675,199406.40424575587
1676,203771.45444884035
1677,219039.93897522567
1678,470002.6620224281
1679,390471.1564507098
1680,344033.3099142802
1681,279729.6940234245
1682,318682.50312210666
1683,192695.174002097
1684,170467.095896221
1685,171163.98300646245
1686,156820.83150059707
1687,157139.61089149583
1688,179526.58025040687
1689,187936.35722327093
1690,186403.16387361963
1691,177629.97293366073
1692,253000.475405243
1693,171097.0376749311
1694,179889.64594044467
1695,164610.95443457318
1696,264117.3569761554
1697,174837.9895916786
1698,339807.9126460892
1699,333346.0958766551
1700,270287.21754452726
1701,274702.9730527592
1702,236081.62684116652
1703,228423.75055011222
1704,267956.27423785836
1705,239721.46375761414
1706,190202.78097835835
1707,224444.60611947812
1708,205099.05130390404
1709,248290.70007896982
1710,219286.54027567036
1711,269967.13002640475
1712,248501.9355989094
1713,280597.9303472319
1714,223676.6632394332
1715,206817.90598427248
1716,184215.90458380617
1717,174928.15391300386
1718,147204.47691273643
1719,225323.2375255141
1720,248233.03475905256
1721,148271.24982461706
1722,111315.44981542882
1723,148795.82691569137
1724,210779.29872134374
1725,239245.39057463803
1726,187549.83934975788
1727,142597.44894967368
1728,147315.962004235
1729,175117.79163321387
1730,167230.2948796535
1731,110909.69587251777
1732,129745.27062977734
1733,118225.93650125503
1734,125494.04239692749
1735,85875.03428976377
1736,87937.9184216808
1737,287806.5101203278
1738,264554.96004583733
1739,247214.825709766
1740,220090.3067824375
1741,189615.48393277475
1742,174578.98464459437
1743,168899.49717010837
1744,362882.65579880425
1745,220329.71573488065
1746,193252.97650818108
1747,221625.89614047343
1748,227587.77076401887
1749,127365.39197017951
1750,129739.77517702733
1751,231977.04803652945
1752,105181.07524737017
1753,155663.1790529557
1754,199256.49803738715
1755,166745.67996664345
1756,138148.23020993057
1757,116703.00965593383
1758,147039.0018787072
1759,159687.65344172716
1760,155026.56439899467
1761,157510.39453312638
1762,186200.7088445758
1763,184593.1515038265
1764,106071.5916677909
1765,183002.62901500915
1766,183198.1929279063
1767,231131.99130795966
1768,139570.32128320937
1769,156888.40712172468
1770,146883.8993856744
1771,119389.99933083239
1772,136354.78234699974
1773,110719.64098515152
1774,155036.8814567225
1775,131638.687032304
1776,124075.62141220015
1777,107235.38118299679
1778,145114.40347686037
1779,131966.41103921528
1780,154470.98446171917
1781,121233.38666938525
1782,71091.83961092448
1783,136643.92519323644
1784,99543.85451612668
1785,145048.16510240687
1786,112244.61221157154
1787,147199.81882459507
1788,52317.44987344579
1789,107567.90457340702
1790,67350.08871016605
1791,189570.78150073648
1792,166880.82105544978
1793,137093.84128253
1794,162283.39685092168
1795,131504.51778154797
1796,128393.73018055852
1797,121467.40785687929
1798,119220.71733870823
1799,97560.70668133837
1800,123226.02590912697
1801,119334.99113048823
1802,101472.3891088583
1803,158274.13728450052
1804,122893.61919058417
1805,126579.02961662412
1806,128941.64792866819
1807,137487.8684709617
1808,121536.68514988315
1809,131064.58052421757
1810,139591.68924556253
1811,135633.39355857437
1812,114410.73325753398
1813,147110.52677486115
1814,98860.84437516029
1815,50851.04407101474
1816,93810.8388285148
1817,108016.46449520276
1818,166545.09385524993
1819,138740.89287961368
1820,26470.578596511623
1821,102578.69524669554
1822,153594.1846850193
1823,29704.49256529077
1824,131253.45245137042
1825,159628.14178845077
1826,93762.66181482468
1827,104663.84410604625
1828,134214.84563969774
1829,124298.7590158605
1830,154089.12740829843
1831,160838.8893973995
1832,28380.163879327476
1833,143092.7444291124
1834,109900.12321942695
1835,134855.06333709043
1836,134116.47395218
1837,78272.53112685494
1838,102864.77965773293
1839,110371.37075530831
1840,149006.18648766726
1841,137414.89822049555
1842,72430.0003048291
1843,140907.70632033725
1844,135186.9982659365
1845,143603.71383834188
1846,155666.3184308759
1847,160665.75149606098
1848,42823.007214065176
1849,99090.0425651623
1850,99432.29794324329
1851,146221.7768347375
1852,105860.54781099735
1853,109303.30447365949
1854,169264.6023521272
1855,158314.39961091452
1856,216522.356455249
1857,126332.11639868072
1858,141894.06147319567
1859,100399.59211841854
1860,145308.91238704743
1861,108345.94843487954
1862,292162.0149562601
1863,279639.5532239331
1864,279665.20738269854
1865,367511.63179339236
1866,343518.3411549651
1867,211234.20597089943
1868,287391.2076088297
1869,208126.28991548996
1870,216196.23516357387
1871,254079.961753899
1872,171564.25303875655
1873,240379.4005557336
1874,140532.3971866276
1875,184712.55489862035
1876,199615.55688206828
1877,206891.68295114138
1878,196792.6270962914
1879,140231.02167219738
1880,125250.62556973542
1881,244223.65001968667
1882,231857.41692551272
1883,183896.30232842965
1884,205499.1945239571
1885,225317.96544580092
1886,285024.064077575
1887,212540.72962156963
1888,257720.83750736294
1889,167174.06163877924
1890,95493.399179406
1891,103196.07635690202
1892,101743.16246974864
1893,130058.7843072114
1894,113206.28936906625
1895,135578.65998799563
1896,129341.40103818034
1897,121484.17127732956
1898,98911.19186037523
1899,155716.2285710373
1900,159073.82449125173
1901,188940.7666586528
1902,184207.6228791927
1903,233481.91303952667
1904,155075.68073813198
1905,203191.93427082617
1906,163506.8812088538
1907,237049.7710153167
1908,113078.41706051561
1909,121171.18270129082
1910,128230.90324656945
1911,229138.4164143321
1912,320084.31202299404
1913,150823.8246931713
1914,46884.338828179054
1915,348904.40148378187
1916,65484.89387543616
1917,225539.8074017067
1918,128526.4850992253
1919,150495.4064494127
1920,164209.93665708578
1921,389460.5277940871
1922,346546.8036466958
1923,227239.94578830223
1924,228651.14323401335
1925,197860.39654296287
1926,387259.0641400474
1927,123447.82651343895
1928,170412.65191700938
1929,115984.651338364
1930,117471.97137404722
1931,111912.70795536158
1932,128984.6410384886
1933,200294.4030477747
1934,189515.06352401804
1935,161207.01244141534
1936,214373.36540851626
1937,176376.11733151064
1938,167628.8229600368
1939,272860.5708344849
1940,203804.9866309329
1941,169040.74715321814
1942,154313.6815684731
1943,238574.49417042127
1944,386166.4017761722
1945,419751.57684096857
1946,151250.7193893809
1947,135447.31940829032
1948,183154.91222037002
1949,242829.23963965639
1950,189474.91650339123
1951,243877.2560657896
1952,203531.02987643192
1953,179977.62113908026
1954,181174.17319069616
1955,137391.25648275204
1956,293089.00585082173
1957,159096.35489742644
1958,243316.74828513036
1959,131078.90681070648
1960,93762.1929825421
1961,126143.81110479799
1962,89792.23599563958
1963,107530.70322383172
1964,108085.10588332196
1965,138208.46926903888
1966,141611.4943911014
1967,315570.6467693134
1968,412800.3692260843
1969,400151.68068035063
1970,399445.85363166383
1971,451693.03113189805
1972,368625.1807085767
1973,293895.95010383404
1974,344198.9005475491
1975,378375.8494264826
1976,282801.2250631093
1977,369978.32500948873
1978,348694.7303015203
1979,327516.70041609206
1980,206937.64371894347
1981,362521.0759009337
1982,218191.62499616062
1983,195413.49017028487
1984,173420.0686401734
1985,228553.68166406546
1986,209277.2002212361
1987,209123.87518980354
1988,171067.63248651498
1989,189468.09044102533
1990,207904.37590075098
1991,234057.53970218566
1992,229757.07318301382
1993,165199.74611666845
1994,239140.04804387735
1995,185095.62956339307
1996,281771.70863524335
1997,317936.65480463556
1998,328205.7701617724
1999,310454.878179881
2000,323192.61692544166
2001,288169.3007523215
2002,250909.5055714948
2003,245104.5406039022
2004,274613.0894313196
2005,222584.57807793375
2006,226250.80853079841
2007,244308.69309815578
2008,235985.22359748278
2009,213870.71784284362
2010,199057.68428149656
2011,131151.31620665756
2012,178591.3522089934
2013,180588.9900445994
2014,184570.67320368649
2015,220583.23717485857
2016,198303.48428205703
2017,203457.7002357056
2018,97844.20089370501
2019,136348.26780646457
2020,75595.09035768895
2021,95237.40105572413
2022,214893.74291413394
2023,145446.17246788088
2024,291613.6720517974
2025,366554.3884877011
2026,171536.81414306723
2027,158462.6726799924
2028,157271.16778141656
2029,174641.00911441352
2030,264423.2469001764
2031,234491.71303131036
2032,257315.65156129678
2033,252649.28986393008
2034,187268.07189402543
2035,241613.08561444283
2036,199200.20804318157
2037,219788.41714029596
2038,317114.0703207876
2039,220418.31181557965
2040,321987.8212391522
2041,318389.05236309767
2042,212817.87492261408
2043,188019.07093455666
2044,173516.83975634514
2045,200484.24688808736
2046,158961.03444044804
2047,140100.86587030743
2048,140163.77607008652
2049,138366.60490813316
2050,167805.2012270901
2051,98063.36081461236
2052,116344.73689893843
2053,142150.48087308742
2054,92627.26447401708
2055,171701.14644087828
2056,125882.28371590772
2057,93467.70375251281
2058,208913.9928631382
2059,127054.27857655473
2060,183947.51760389982
2061,174618.61463259044
2062,123854.96505247056
2063,113754.59177963319
2064,139665.10025136662
2065,82243.45574139315
2066,171556.22194708604
2067,103727.78077139193
2068,157159.0904902832
2069,80114.31922715437
2070,116731.89250558708
2071,100514.49391928269
2072,146113.26795820333
2073,117976.06709265197
2074,186891.9533525817
2075,173536.2671503909
2076,114942.17432190431
2077,165797.97292566183
2078,130371.845797949
2079,128648.08655467816
2080,124519.99860900897
2081,125816.4054102425
2082,138293.91913347878
2083,157216.66899190051
2084,109837.80485750688
2085,118745.53717646864
2086,107535.84132731473
2087,122636.77210753574
2088,106139.88632635237
2089,75841.43491130043
2090,110980.02940121875
2091,112065.69122892339
2092,127738.21096619219
2093,150668.92587695806
2094,111039.7548956701
2095,178948.45703409496
2096,83974.48384993942
2097,96504.76007325109
2098,170381.91499822517
2099,32875.73591037793
2100,52274.134458655724
2101,104508.89138259226
2102,97779.10624826513
2103,103047.53127187886
2104,118755.34162520198
2105,137235.54318627692
2106,60965.07137094834
2107,190347.02758319234
2108,121653.71688817418
2109,119134.84030855563
2110,122076.93495331588
2111,152281.41219352512
2112,146787.95676666265
2113,121997.3278642823
2114,120573.60678610113
2115,166359.65311311046
2116,125238.57185524423
2117,152128.24853175832
2118,122786.36600990733
2119,120586.60227472568
2120,90937.9264574463
2121,95438.86283342913
2122,116214.04628755478
2123,91460.91188661102
2124,173093.28464697697
2125,121087.37690727902
2126,154451.61660544202
2127,191341.90181835415
2128,130885.25199034368
2129,50685.29640947818
2130,147008.96726193302
2131,114474.19511859328
2132,115699.19870946417
2133,132887.78704599314
2134,113195.49566306756
2135,99389.85186902061
2136,58236.55500138155
2137,106575.4151482482
2138,128471.56065603951
2139,140178.53178909677
2140,149473.1524178933
2141,169565.09290329996
2142,129558.46604374424
2143,154515.45307693467
2144,131873.80980479927
2145,144329.4430351418
2146,193291.42798119667
2147,134181.77232603286
2148,118801.9784069946
2149,132848.87609791989
2150,232683.0320171679
2151,124783.76907733269
2152,205471.21484258468
2153,191143.75707585178
2154,109309.28417014307
2155,137726.52171144309
2156,269074.8064516615
2157,235989.4479587432
2158,242172.15984856267
2159,216759.2047332835
2160,182755.96618070523
2161,229401.1250206537
2162,383046.2260499436
2163,363871.38764298474
2164,242139.23744385922
2165,198827.50899668527
2166,156912.9748433791
2167,230458.09281407692
2168,201372.63927112683
2169,193269.05372068984
2170,219117.61652924097
2171,156533.81708676135
2172,135536.1249270721
2173,185456.83167610574
2174,224086.1416797624
2175,269252.59870330105
2176,309776.6277500256
2177,237580.04694356653
2178,209432.33204008755
2179,123373.74254007894
2180,236708.98256524908
2181,194398.13640727312
2182,216903.35811252077
2183,190763.42711029947
2184,121338.72557246196
2185,106370.71681212215
2186,164235.0073724799
2187,140141.03320757113
2188,148209.04132746137
2189,311387.9760035407
2190,93404.92007806269
2191,67147.10354927764
2192,82178.51480813185
2193,135272.56222995138
2194,98704.17706148908
2195,109725.21772746276
2196,107362.35971830948
2197,121246.07345711184
2198,165025.59030073206
2199,188550.6034150829
2200,160006.46161975292
2201,157248.08708801842
2202,193768.8547874801
2203,144157.55417590518
2204,204359.4807757244
2205,136319.068605158
2206,161411.39838577178
2207,225425.8745166869
2208,262325.7665165954
2209,273282.0538155511
2210,124721.26986050559
2211,124706.07790062018
2212,130390.86390342028
2213,110072.70789377461
2214,140111.02599424985
2215,105693.5642781686
2216,168679.53923449968
2217,96857.73348476156
2218,89179.07152424776
2219,68241.22322505037
2220,13892.598656157264
2221,347352.4104760033
2222,310784.22947812756
2223,282505.6232232244
2224,203355.10945521714
2225,118390.97662508092
2226,192505.00686849887
2227,192729.53316580527
2228,282662.19978872733
2229,251123.41228022263
2230,157638.16447062208
2231,214441.9327645956
2232,186139.69254646963
2233,183012.64093292737
2234,243059.1979540959
2235,232310.52322799084
2236,252154.71912639285
2237,308685.87997112237
2238,194095.11132686236
2239,117607.96864984115
2240,149095.63840543805
2241,131407.20342094963
2242,124430.77572379797
2243,121139.38709405018
2244,105359.45270857657
2245,128975.32026447775
2246,130330.08023478999
2247,127292.3565345516
2248,125909.66579443123
2249,117206.8145915689
2250,125411.87975777802
2251,119871.55144810723
2252,196157.4200997837
2253,156640.67955455184
2254,175458.08473427407
2255,186262.2059926493
2256,163457.87517012027
2257,212223.3042826869
2258,142521.29355812003
2259,177861.50095599517
2260,125722.0998167845
2261,214749.0931715765
2262,237522.87422632775
2263,386898.0354106289
2264,475335.0383674933
2265,148093.23491480364
2266,326296.88381712907
2267,401135.755723679
2268,476839.3273794814
2269,146025.17549259914
2270,180207.1372087521
2271,213114.47418325907
2272,180148.8516810683
2273,146010.0349691359
2274,178568.63303966937
2275,163410.1762227423
2276,192748.83622922306
2277,184539.7995019604
2278,151861.71512454492
2279,127444.79143990809
2280,106917.3797654747
2281,145440.65752385976
2282,156959.39996708697
2283,105998.79932155693
2284,124238.71934949979
2285,151176.59681404568
2286,120825.20932524744
2287,386896.6168038787
2288,294100.2006740107
2289,353881.77393373824
2290,446636.85368947824
2291,350866.9330527624
2292,423178.0715929107
2293,465744.094164371
2294,394673.54611362144
2295,466654.44590751245
2296,284663.4978899851
2297,385371.77712118346
2298,377042.4843513246
2299,349125.9868790691
2300,332490.07585269865
2301,329267.20356274187
2302,265672.3503076965
2303,249684.37114561023
2304,253865.7299003785
2305,208130.7757300951
2306,204326.86861764034
2307,205962.58707429958
2308,230981.2160009162
2309,308357.5930133029
2310,212137.3584149126
2311,212593.3606973004
2312,191201.76900220173
2313,168682.85019865003
2314,188572.96670237067
2315,179680.7703543182
2316,199108.46550876577
2317,199160.57920401753
2318,186502.6858883635
2319,191471.0098809325
2320,180159.67620971636
2321,236824.2185099842
2322,195435.75568831875
2323,199036.45823045378
2324,172854.58993810625
2325,209978.3385895982
2326,164423.1111713217
2327,197913.96404506476
2328,218739.07185343397
2329,189573.13895086455
2330,183313.73741415935
2331,342272.8587058778
2332,392210.60349362297
2333,323076.3907414358
2334,277880.40419216524
2335,293961.6638483801
2336,323078.2575190845
2337,199511.27139088954
2338,255761.87174039683
2339,212502.08516633534
2340,395425.04422727926
2341,207495.09159646207
2342,229258.69162009424
2343,223600.4158020008
2344,221264.36305276142
2345,223744.8245884874
2346,215836.1715719034
2347,207870.96119896998
2348,250812.80732808914
2349,210053.80130034615
2350,314291.2488543028
2351,290334.8293430861
2352,244124.43434021086
2353,256276.3835930447
2354,167478.26110433135
2355,151869.56022003363
2356,144545.3348894175
2357,192409.9826659609
2358,196256.0866980648
2359,130174.8284137526
2360,108266.19131624233
2361,157036.01485290565
2362,257526.85076767532
2363,127349.30947709153
2364,147000.36564006354
2365,205618.62695248658
2366,182922.94944722112
2367,208467.02000074694
2368,217255.36422585114
2369,216069.97392737167
2370,167980.5148404003
2371,163084.84603170538
2372,196387.06605194905
2373,286660.64524782216
2374,309481.77734651393
2375,244094.1313011204
2376,288674.8828093931
2377,342664.4403193523
2378,151627.36710305768
2379,229032.01091647474
2380,141689.39139511413
2381,168550.38988389052
2382,203820.96829264937
2383,195959.28184998408
2384,230720.44904034585
2385,151539.03331092861
2386,124779.88324020733
2387,121096.02394647733
2388,102282.20399618009
2389,104266.71602656576
2390,146227.79895592062
2391,128412.9456871713
2392,116267.2352301064
2393,171435.11493356735
2394,143384.60930867516
2395,214596.56624522246
2396,128777.03929271852
2397,217430.1639494775
2398,124356.45090776333
2399,75713.01114922483
2400,65294.54598802724
2401,152102.2069301987
2402,129346.67005336471
2403,149827.9236883223
2404,143548.4860241071
2405,153586.11383420462
2406,140104.35388424946
2407,126474.19426632207
2408,124941.83741039247
2409,104250.03600409371
2410,174183.86173017393
2411,111012.32718835003
2412,156464.63679557666
2413,116016.05161715695
2414,177512.16286011785
2415,135829.21342604188
2416,128139.69785251422
2417,141361.97541738232
2418,136639.4910024905
2419,123469.46259845723
2420,121757.22585763084
2421,340686.86040946236
2422,103813.23536834447
2423,116731.16404486331
2424,127958.9536841407
2425,220197.31547921314
2426,130150.27389353141
2427,139442.9487535213
2428,186948.0901570248
2429,88866.47601994197
2430,123462.99995024037
2431,93555.2827729017
2432,153449.02029757714
2433,149314.9654788517
2434,144294.88649547915
2435,171146.3521495019
2436,111161.31969073694
2437,95344.48036184697
2438,103646.78759107762
2439,87739.45574223064
2440,130508.18261407688
2441,90018.40061531914
2442,95584.77918555518
2443,146688.59955700557
2444,126330.22661594464
2445,79246.65839458606
2446,139054.9759774066
2447,191970.3241694593
2448,127663.22434357274
2449,109633.3340156076
2450,161282.17460418795
2451,114164.82108001458
2452,194070.30547649926
2453,98276.31294685765
2454,112408.21852168394
2455,105341.6784467618
2456,169063.8614039577
2457,149429.16787354928
2458,133297.9015491081
2459,121327.94545742008
2460,136182.69241279014
2461,129603.06658950215
2462,126623.07187172421
2463,121329.81762073026
2464,202225.16102870088
2465,132186.12952217017
2466,114979.23311254964
2467,107038.84471256798
2468,90913.77354494552
2469,94497.6031448918
2470,210874.5069422261
2471,230494.69258651393
2472,186763.99028516305
2473,124403.30741642765
2474,73781.41591847409
2475,216076.18706588587
2476,118913.83693963429
2477,119996.51546821115
2478,150818.99724602606
2479,102673.74253970454
2480,166096.70081640803
2481,120622.89020637888
2482,100559.7308272256
2483,99501.8788876338
2484,124668.43156583677
2485,129016.04690168006
2486,162459.8490173819
2487,181154.90243807528
2488,170048.40374622494
2489,149570.208614134
2490,134836.5579537321
2491,90029.92219417426
2492,171271.83704687445
2493,144422.63265363267
2494,136363.94464557804
2495,67184.92794932309
2496,220406.6564328873
2497,167106.38608234818
2498,116487.74550835486
2499,83123.26860868791
2500,126275.8431377639
2501,141046.03659200878
2502,151728.09449198167
2503,103119.67222960759
2504,460878.0975017117
2505,233271.87265005638
2506,248740.59287535073
2507,278276.8128415521
2508,244823.18423754117
2509,209060.710987387
2510,203442.3105587645
2511,176971.73009788338
2512,211951.84058626927
2513,214028.99533843086
2514,323106.57567830663
2515,157312.9221624399
2516,171772.15708922595
2517,155849.58664804
2518,142551.0965668615
2519,243777.82334094984
2520,217864.7896290999
2521,179389.2296516709
2522,222122.10638983408
2523,110106.04830457154
2524,135511.5823141865
2525,153468.40357189626
2526,158759.90060841385
2527,117569.81245092442
2528,148787.1560946945
2529,42718.63692687685
2530,117881.03291676706
2531,266841.77099792333
2532,219554.16552271484
2533,192893.6882293576
2534,243499.00002981746
2535,279709.89621639485
2536,231253.50317115244
2537,256164.9693958722
2538,187308.72904831008
2539,180779.61365209753
2540,187085.95492572337
2541,174729.8368279445
2542,162862.82034670678
2543,96146.2872970223
2544,120791.13424928975
2545,129641.17260945565
2546,117622.68882703222
2547,140674.65054346807
2548,151648.85696155718
2549,156700.17415218824
2550,698652.79764675
2551,142759.1171259638
2552,141766.1362534766
2553,70340.16452487092
2554,84248.81084793014
2555,99135.71906386595
2556,92176.90340400417
2557,98044.44257369242
2558,170718.0826212624
2559,159775.25768540124
2560,160197.63095220784
2561,153708.83778960654
2562,166290.2597056022
2563,167420.016192524
2564,201680.36485372414
2565,164572.0216407727
2566,173488.75842144247
2567,144940.7121179332
2568,225077.84268655186
2569,239039.84055896942
2570,119857.08457835391
2571,205658.1537967748
2572,173377.5022763759
2573,226286.3176706261
2574,193079.48554076743
2575,142008.33449369227
2576,185264.98735351395
2577,151977.61750883376
2578,64468.09175070422
2579,33757.307977546705
2580,87816.7207034321
2581,114744.70268446952
2582,116732.19640952256
2583,286477.9409708618
2584,171515.29493242782
2585,178944.54511895776
2586,218208.4269822077
2587,205717.1251652462
2588,139455.41287415056
2589,139806.9657477846
2590,195070.2245012608
2591,227413.12468127185
2592,220183.53677016334
2593,258686.3981066984
2594,177179.61895780987
2595,209650.2135689396
2596,285932.18413859326
2597,196522.120450377
2598,279772.2408317162
2599,397283.57770054555
2600,481457.2119826281
2601,123911.82142460789
2602,70664.08331569238
2603,97080.78417258081
2604,89771.82101303339
2605,64368.32851743186
2606,129358.32640818343
2607,208035.73872160725
2608,177922.6510978886
2609,144702.18872884428
2610,105580.61765210005
2611,223772.12580431183
2612,152590.86557193473
2613,121924.76584771415
2614,109274.00480079511
2615,159586.67191934935
2616,144899.36673330748
2617,209753.92257926962
2618,202275.99972377205
2619,207524.76143844007
2620,194624.29148269887
2621,170778.25192605262
2622,182987.88886081753
2623,234976.34851153218
2624,289960.1278551279
2625,299206.23347162106
2626,174276.00129378517
2627,181642.34906052984
2628,479721.33295008424
2629,505302.6366339356
2630,388997.5685477955
2631,474772.0008949654
2632,421217.5961901122
2633,318682.5628574705
2634,437706.94200574444
2635,132380.08064268716
2636,166818.84777600178
2637,189554.89747393923
2638,269340.1678122678
2639,188377.9922125265
2640,153338.60691325692
2641,96465.64616084495
2642,169285.71196939866
2643,110975.31828885409
2644,104529.55581918894
2645,111171.5198029466
2646,96234.0609370335
2647,95017.12910968764
2648,157223.54474881757
2649,143238.39518237603
2650,135298.13082391047
2651,134679.6733999045
2652,385764.9229628402
2653,262915.055111706
2654,281481.15526665817
2655,423429.20539386617
2656,325837.4016930091
2657,377588.4201536665
2658,336628.3584630133
2659,325946.6146460832
2660,358374.1726496776
2661,373364.2953699059
2662,389384.1354655023
2663,272678.30186964246
2664,297115.7526807273
2665,343708.02160072187
2666,299858.96480425354
2667,175840.43675497104
2668,188963.67843506974
2669,194128.9761506284
2670,269497.06058125314
2671,185556.02591582225
2672,195165.7780515107
2673,203818.7087988297
2674,194925.29158632248
2675,189917.8029218414
2676,188871.8918015866
2677,204243.9392032018
2678,230717.78758265078
2679,272728.81670576613
2680,291870.2740384883
2681,409159.8483420857
2682,313015.6556564721
2683,488559.8918028462
2684,316762.69538594433
2685,328484.6660778567
2686,253981.99631013023
2687,302287.73095093644
2688,213870.8664739069
2689,210291.164724021
2690,386825.74278441374
2691,195058.45165813365
2692,163766.9983384409
2693,205901.86573726148
2694,141393.88026881847
2695,199423.4199316837
2696,183670.84323901078
2697,191332.7181060738
2698,211868.52295233728
2699,170422.95000058715
2700,141423.32442864636
2701,129901.01120981737
2702,86960.03311184538
2703,108014.49285113905
2704,143680.94319998077
2705,111519.49142672634
2706,77129.57849603496
2707,89044.99599377555
2708,144302.32670664228
2709,116922.76352369087
2710,135677.1592562343
2711,406173.3616264027
2712,400505.79681969434
2713,165079.59190413845
2714,143626.4030626407
2715,179287.87244281173
2716,131513.1691184712
2717,184392.76683945954
2718,212947.87026613834
2719,158024.35018744436
2720,174618.03214194998
2721,126112.78131887852
2722,159448.27218331723
2723,127319.70013637654
2724,110405.98021143628
2725,121313.04259359371
2726,151196.932612048
2727,179050.6394645183
2728,169620.28248290392
2729,147617.61344837165
2730,151442.23946865136
2731,129808.14146559709
2732,138126.88565903343
2733,157959.26533642248
2734,125012.70812265412
